,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno
906,62,CLIENTS,22149.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,172814,PREMIUM FOR 04/10/22 [Derivatives],,955296.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-03,PRM0510
907,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,172911,Clearing Charges on 04/10/22,,955296.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-03,H041022
908,62,CLIENTS,0.0,11.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,172889,Securities Transaction Tax for 04/10/22,,955285.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-03,Y041022
909,62,CLIENTS,0.0,9.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173257,Securities Transaction Tax for 06/10/22,,955276.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-05,Y061022
910,62,CLIENTS,0.0,1.3,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173275,Clearing Charges on 06/10/22,,955274.89,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-05,H061022
911,62,CLIENTS,0.0,224399.5,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173181,PREMIUM FOR 06/10/22 [Derivatives],,730875.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-05,PRM0710
912,62,CLIENTS,0.0,7.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173123,Stamp Duty for 06/10/22,,730868.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2022-10-05,S061022
913,62,CLIENTS,0.0,14.07,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173155,Central GST for 06/10/22,,730854.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-05,GT0610
914,62,CLIENTS,0.0,14.07,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173156,State GST for 06/10/22,,730840.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-05,GT0610
915,62,CLIENTS,0.0,137.64,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173165,Transaction Charges for 06/10/22,,730702.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-05,X061022
916,62,CLIENTS,0.0,0.39,HO,Branch [HO],1899-12-31T18:30:00Z,,03,173269,Sebi Charges for 06/10/22,,730702.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-05,U061022
917,62,CLIENTS,0.0,441243.74,HO,Branch [HO],2022-10-06T18:30:00Z,,02,2893,,P,289458.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2022-10-06,P/00091
918,62,CLIENTS,0.0,0.03,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298349,Sebi Charges for 07/10/22,,289458.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-06,U071022
919,62,CLIENTS,0.0,40594.03,HO,Branch [HO],1899-12-31T18:30:00Z,,02,173781,Obligation For: 2223129W [Equities] Trade Date 04/10/22,,248864.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-06,V223129
920,62,CLIENTS,0.0,1.48,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298262,Central GST for 07/10/22,,248862.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-06,GT0710
921,62,CLIENTS,0.0,1.48,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298263,State GST for 07/10/22,,248861.46,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-06,GT0710
922,62,CLIENTS,0.0,12.26,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298270,Transaction Charges for 07/10/22,,248849.2,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-06,X071022
923,62,CLIENTS,23132.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298277,PREMIUM FOR 07/10/22 [Derivatives],,271981.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-06,PRM2804
924,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298353,Clearing Charges on 07/10/22,,271981.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-06,H071022
925,62,CLIENTS,0.0,12.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298339,Securities Transaction Tax for 07/10/22,,271969.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-06,Y071022
926,62,CLIENTS,0.0,8.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298238,Securities Transaction Tax for 10/10/22,,271961.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-09,Y101022
927,62,CLIENTS,0.0,0.25,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298249,Clearing Charges on 10/10/22,,271961.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-09,H101022
928,62,CLIENTS,0.0,15606.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298176,PREMIUM FOR 10/10/22 [Derivatives],,256355.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-09,PRM2804
929,62,CLIENTS,0.0,25.12,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298166,Transaction Charges for 10/10/22,,256329.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-09,X101022
930,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298144,Stamp Duty for 10/10/22,,256328.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2022-10-09,S101022
931,62,CLIENTS,0.0,2.83,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298158,Central GST for 10/10/22,,256326.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-09,GT1010
932,62,CLIENTS,0.0,2.83,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298159,State GST for 10/10/22,,256323.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-09,GT1010
933,62,CLIENTS,174328.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,175530,Obligation For: 2223130W [Equities] Trade Date 06/10/22,,430651.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-09,V223130
934,62,CLIENTS,0.0,0.07,HO,Branch [HO],1899-12-31T18:30:00Z,,03,298245,Sebi Charges for 10/10/22,,430651.52,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-09,U101022
935,62,CLIENTS,0.0,0.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176659,Sebi Charges for 11/10/22,,430651.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-10,U111022
936,62,CLIENTS,0.0,0.89,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176560,Central GST for 11/10/22,,430650.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-10,GT1110
937,62,CLIENTS,0.0,0.89,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176561,State GST for 11/10/22,,430649.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-10,GT1110
938,62,CLIENTS,12824.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176578,PREMIUM FOR 11/10/22 [Derivatives],,443474.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-10,PRM1110
939,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176664,Clearing Charges on 11/10/22,,443474.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-10,H111022
940,62,CLIENTS,0.0,6.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176647,Securities Transaction Tax for 11/10/22,,443468.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-10,Y111022
941,62,CLIENTS,0.0,6.8,HO,Branch [HO],1899-12-31T18:30:00Z,,03,176569,Transaction Charges for 11/10/22,,443461.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-10,X111022
942,62,CLIENTS,0.0,12.79,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177615,Transaction Charges for 12/10/22,,443448.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-11,X121022
943,62,CLIENTS,0.0,12.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177680,Securities Transaction Tax for 12/10/22,,443436.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-11,Y121022
944,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177687,Clearing Charges on 12/10/22,,443436.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-11,H121022
945,62,CLIENTS,24132.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177618,PREMIUM FOR 12/10/22 [Derivatives],,467568.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-11,PRM1310
946,62,CLIENTS,0.0,1.61,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177610,Central GST for 12/10/22,,467567.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-11,GT1210
947,62,CLIENTS,0.0,1.61,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177611,State GST for 12/10/22,,467565.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-11,GT1210
948,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,177685,Sebi Charges for 12/10/22,,467565.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-11,U121022
949,62,CLIENTS,50422.7,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,176279,Obligation For: 2223132W [Equities] Trade Date 10/10/22,,517988.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-11,V223132
950,62,CLIENTS,100000.0,0.0,HO,Branch [HO],2022-10-12T18:30:00Z,308293,03,2990,,R,617988.42,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,FC,C,2022-10-12,R/00003
951,62,CLIENTS,10506.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178613,PREMIUM FOR 13/10/22 [Derivatives],,628494.67,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-12,PRM1410
952,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178690,Clearing Charges on 13/10/22,,628494.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-12,H131022
953,62,CLIENTS,0.0,115707.21,HO,Branch [HO],1899-12-31T18:30:00Z,,02,177501,Obligation For: 2223133W [Equities] Trade Date 11/10/22,,512787.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-12,V223133
954,62,CLIENTS,0.0,0.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178686,Sebi Charges for 13/10/22,,512787.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-12,U131022
955,62,CLIENTS,0.0,0.96,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178596,Central GST for 13/10/22,,512786.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-12,GT1310
956,62,CLIENTS,0.0,0.96,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178597,State GST for 13/10/22,,512785.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-12,GT1310
957,62,CLIENTS,0.0,5.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178676,Securities Transaction Tax for 13/10/22,,512780.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-12,Y131022
958,62,CLIENTS,0.0,5.57,HO,Branch [HO],1899-12-31T18:30:00Z,,03,178606,Transaction Charges for 13/10/22,,512774.9,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-12,X131022
959,62,CLIENTS,0.0,13.59,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179398,Transaction Charges for 14/10/22,,512761.31,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-13,X141022
960,62,CLIENTS,0.0,13.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179468,Securities Transaction Tax for 14/10/22,,512748.31,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-13,Y141022
961,62,CLIENTS,0.0,1.6,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179392,Central GST for 14/10/22,,512746.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-13,GT1410
962,62,CLIENTS,0.0,1.6,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179393,State GST for 14/10/22,,512745.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-13,GT1410
963,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179475,Sebi Charges for 14/10/22,,512745.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-13,U141022
964,62,CLIENTS,33929.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,179044,Obligation For: 2223134W [Equities] Trade Date 12/10/22,,546674.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-13,V223134
965,62,CLIENTS,0.0,0.15,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179478,Clearing Charges on 14/10/22,,546674.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-13,H141022
966,62,CLIENTS,25643.5,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,179409,PREMIUM FOR 14/10/22 [Derivatives],,572317.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-13,PRM1510
967,62,CLIENTS,340000.0,0.0,HO,Branch [HO],2022-10-16T18:30:00Z,RTGS,02,3039,,R,912317.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2022-10-16,R/00004
968,62,CLIENTS,0.0,0.09,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180469,Sebi Charges for 17/10/22,,912317.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-16,U171022
969,62,CLIENTS,0.0,20256.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180401,PREMIUM FOR 17/10/22 [Derivatives],,892061.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-16,PRM1710
970,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180373,Stamp Duty for 17/10/22,,892060.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2022-10-16,S171022
971,62,CLIENTS,0.0,0.3,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180472,Clearing Charges on 17/10/22,,892060.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-16,H171022
972,62,CLIENTS,0.0,3.47,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180385,Central GST for 17/10/22,,892056.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-16,GT1710
973,62,CLIENTS,0.0,3.47,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180386,State GST for 17/10/22,,892053.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-16,GT1710
974,62,CLIENTS,0.0,10.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180462,Securities Transaction Tax for 17/10/22,,892043.17,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-16,Y171022
975,62,CLIENTS,0.0,32.2,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180391,Transaction Charges for 17/10/22,,892010.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-16,X171022
976,62,CLIENTS,0.0,36.43,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180783,Transaction Charges for 18/10/22,,891974.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-17,X181022
977,62,CLIENTS,0.0,8.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180868,Securities Transaction Tax for 18/10/22,,891966.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-17,Y181022
978,62,CLIENTS,0.0,3.95,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180774,Central GST for 18/10/22,,891962.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-17,GT1810
979,62,CLIENTS,0.0,3.95,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180775,State GST for 18/10/22,,891958.64,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-17,GT1810
980,62,CLIENTS,0.0,0.35,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180879,Clearing Charges on 18/10/22,,891958.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-17,H181022
981,62,CLIENTS,0.0,2.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180743,Stamp Duty for 18/10/22,,891956.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2022-10-17,S181022
982,62,CLIENTS,0.0,38432.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180801,PREMIUM FOR 18/10/22 [Derivatives],,853524.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-17,PRM1910
983,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,180875,Sebi Charges for 18/10/22,,853524.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-17,U181022
984,62,CLIENTS,0.0,92398.06,HO,Branch [HO],1899-12-31T18:30:00Z,,02,180199,Obligation For: 2223136W [Equities] Trade Date 14/10/22,,761126.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-17,V223136
985,62,CLIENTS,0.0,16722.69,HO,Branch [HO],1899-12-31T18:30:00Z,,02,181101,Obligation For: 2223137W [Equities] Trade Date 17/10/22,,744403.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-18,V223137
986,62,CLIENTS,0.0,0.03,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181355,Sebi Charges for 19/10/22,,744403.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-18,U191022
987,62,CLIENTS,20011.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181282,PREMIUM FOR 19/10/22 [Derivatives],,764414.66,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-18,PRM1910
988,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181359,Clearing Charges on 19/10/22,,764414.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-18,H191022
989,62,CLIENTS,0.0,1.42,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181257,Central GST for 19/10/22,,764413.14,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-18,GT1910
990,62,CLIENTS,0.0,1.42,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181258,State GST for 19/10/22,,764411.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-18,GT1910
991,62,CLIENTS,0.0,10.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181345,Securities Transaction Tax for 19/10/22,,764401.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-18,Y191022
992,62,CLIENTS,0.0,10.61,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181265,Transaction Charges for 19/10/22,,764391.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-18,X191022
993,62,CLIENTS,0.0,40.63,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181892,Transaction Charges for 20/10/22,,764350.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-10-19,X201022
994,62,CLIENTS,0.0,6.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181994,Securities Transaction Tax for 20/10/22,,764344.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-10-19,Y201022
995,62,CLIENTS,0.0,5.23,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181886,Central GST for 20/10/22,,764339.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-19,GT2010
996,62,CLIENTS,0.0,5.23,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181887,State GST for 20/10/22,,764334.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-10-19,GT2010
997,62,CLIENTS,0.0,0.4,HO,Branch [HO],1899-12-31T18:30:00Z,,03,182004,Clearing Charges on 20/10/22,,764333.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-10-19,H201022
998,62,CLIENTS,0.0,52612.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181932,PREMIUM FOR 20/10/22 [Derivatives],,711721.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-10-19,PRM2110
999,62,CLIENTS,0.0,2.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,181840,Stamp Duty for 20/10/22,,711719.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2022-10-19,S201022
1000,62,CLIENTS,0.0,0.11,HO,Branch [HO],1899-12-31T18:30:00Z,,03,182001,Sebi Charges for 20/10/22,,711719.51,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-10-19,U201022
1001,62,CLIENTS,175552.45,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,181428,Obligation For: 2223138W [Equities] Trade Date 18/10/22,,887271.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-19,V223138
1002,62,CLIENTS,0.0,66480.69,HO,Branch [HO],1899-12-31T18:30:00Z,,02,182914,Obligation For: 2223139W [Equities] Trade Date 19/10/22,,820791.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-20,V223139
1003,62,CLIENTS,0.0,163983.81,HO,Branch [HO],1899-12-31T18:30:00Z,,02,183938,Obligation For: 2223140W [Equities] Trade Date 20/10/22,,656807.46,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-24,V223140
1004,62,CLIENTS,36457.82,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,186891,Obligation For: 2223141W [Equities] Trade Date 21/10/22,,693265.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-26,V223141
1005,62,CLIENTS,76721.91,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,190758,Obligation For: 2223644M [Equities] Trade Date 28/10/22,,769987.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-30,V223644
1006,62,CLIENTS,140746.79,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,190640,Obligation For: 2223145W [Equities] Trade Date 28/10/22,,910733.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-10-31,V223145
1007,62,CLIENTS,0.0,13.91,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192135,Transaction Charges for 02/11/22,,910720.07,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-11-01,X021122
1008,62,CLIENTS,0.0,1.72,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192127,Central GST for 02/11/22,,910718.35,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-11-01,GT0211
1009,62,CLIENTS,0.0,1.72,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192128,State GST for 02/11/22,,910716.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-11-01,GT0211
1010,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192220,Sebi Charges for 02/11/22,,910716.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-11-01,U021122
1011,62,CLIENTS,26245.0,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192146,PREMIUM FOR 02/11/22 [Derivatives],,936961.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-11-01,PRM0211
1012,62,CLIENTS,0.0,0.15,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192224,Clearing Charges on 02/11/22,,936961.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-11-01,H021122
1013,62,CLIENTS,0.0,13.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,192210,Securities Transaction Tax for 02/11/22,,936948.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-11-01,Y021122
1014,62,CLIENTS,49228.89,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,193140,Obligation For: 2223647M [Equities] Trade Date 02/11/22,,986177.33,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-11-02,V223647
1015,62,CLIENTS,0.0,0.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193816,Sebi Charges for 04/11/22,,986177.31,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2022-11-03,U041122
1016,62,CLIENTS,0.0,164282.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,193017,Obligation For: 2223148W [Equities] Trade Date 02/11/22,,821894.96,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2022-11-03,V223148
1017,62,CLIENTS,0.0,7.19,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193731,Transaction Charges for 04/11/22,,821887.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2022-11-03,X041122
1018,62,CLIENTS,0.0,0.92,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193723,Central GST for 04/11/22,,821886.85,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-11-03,GT0411
1019,62,CLIENTS,0.0,0.92,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193724,State GST for 04/11/22,,821885.93,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2022-11-03,GT0411
1020,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193821,Clearing Charges on 04/11/22,,821885.88,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2022-11-03,H041122
1021,62,CLIENTS,13560.75,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193740,PREMIUM FOR 04/11/22 [Derivatives],,835446.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2022-11-03,PRM0511
1022,62,CLIENTS,0.0,7.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,193804,Securities Transaction Tax for 04/11/22,,835439.63,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2022-11-03,Y041122
